run_id,workflow_name,status,conclusion,created_at,updated_at,wall_clock_seconds,wall_clock_minutes,exec_seconds,exec_minutes,queue_seconds,queue_minutes,first_job_started,last_job_completed,head_branch,event,pr_number,label_group
23241295158,MZ-CI,completed,action_required,2026-03-18T10:56:02Z,2026-03-18T10:56:02Z,0,0.0,0,0.0,0,0.0,,,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23240494327,MZ-CI,completed,action_required,2026-03-18T10:35:08Z,2026-03-18T10:35:08Z,0,0.0,0,0.0,0,0.0,,,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23240431740,MZ-CI,completed,action_required,2026-03-18T10:33:28Z,2026-03-18T10:33:28Z,0,0.0,0,0.0,0,0.0,,,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23237769197,MZ-CI,completed,success,2026-03-18T09:24:20Z,2026-03-18T11:09:02Z,6282,104.7,6276,104.6,5,0.1,2026-03-18T09:24:25Z,2026-03-18T11:09:01Z,t-darkside-develop-XE-19339-apl-loglevel-mzsh-command,pull_request,6142,mz-autotest+pe-autotest
23237767616,MZ-CI,completed,cancelled,2026-03-18T09:24:18Z,2026-03-18T09:24:22Z,4,0.1,0,0.0,3,0.1,2026-03-18T09:24:21Z,2026-03-18T09:24:21Z,t-darkside-develop-XE-19339-apl-loglevel-mzsh-command,pull_request,6142,mz-autotest+pe-autotest
23237767599,MZ-CI,completed,cancelled,2026-03-18T09:24:18Z,2026-03-18T09:24:20Z,2,0.0,0,0.0,1,0.0,2026-03-18T09:24:19Z,2026-03-18T09:24:19Z,t-darkside-develop-XE-19339-apl-loglevel-mzsh-command,pull_request,6142,mz-autotest+pe-autotest
23202883475,MZ-CI,completed,failure,2026-03-17T15:44:31Z,2026-03-17T16:00:46Z,975,16.2,969,16.1,5,0.1,2026-03-17T15:44:36Z,2026-03-17T16:00:45Z,feature/t-babelfish-mz94-dev-XE-22629-enable-changing-version,pull_request,6135,mz-autotest+pe-autotest
23199156723,MZ-CI,completed,failure,2026-03-17T14:25:30Z,2026-03-17T14:42:13Z,1003,16.7,999,16.6,4,0.1,2026-03-17T14:25:34Z,2026-03-17T14:42:13Z,feature/t-babelfish-mz94-dev-XE-22629-enable-changing-version,pull_request,6135,mz-autotest+pe-autotest
23197722058,MZ-CI,completed,failure,2026-03-17T13:54:19Z,2026-03-17T14:09:07Z,888,14.8,883,14.7,5,0.1,2026-03-17T13:54:24Z,2026-03-17T14:09:07Z,feature/t-babelfish-mz94-dev-XE-22629-enable-changing-version,pull_request,6135,mz-autotest+pe-autotest
23195756245,MZ-CI,completed,failure,2026-03-17T13:08:51Z,2026-03-17T13:23:57Z,906,15.1,902,15.0,4,0.1,2026-03-17T13:08:55Z,2026-03-17T13:23:57Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23195000729,MZ-CI,completed,success,2026-03-17T12:49:55Z,2026-03-19T10:17:21Z,163646,2727.4,4386,73.1,159259,2654.3,2026-03-19T09:04:14Z,2026-03-19T10:17:20Z,t-jaws-xe-23154-vbr-acc-04-text-alternatives,pull_request,6134,mz-autotest+pe-autotest
23195000586,MZ-CI,completed,cancelled,2026-03-17T12:49:55Z,2026-03-17T12:49:57Z,2,0.0,0,0.0,1,0.0,2026-03-17T12:49:56Z,2026-03-17T12:49:56Z,t-jaws-xe-23154-vbr-acc-04-text-alternatives,pull_request,6134,mz-autotest+pe-autotest
23195000355,MZ-CI,completed,cancelled,2026-03-17T12:49:54Z,2026-03-17T12:49:56Z,2,0.0,0,0.0,0,0.0,,,t-jaws-xe-23154-vbr-acc-04-text-alternatives,pull_request,6134,mz-autotest+pe-autotest
23194275389,MZ-CI,completed,action_required,2026-03-17T12:31:02Z,2026-03-17T12:31:02Z,0,0.0,0,0.0,0,0.0,,,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23189683847,MZ-CI,completed,failure,2026-03-17T10:26:52Z,2026-03-17T10:33:57Z,425,7.1,420,7.0,5,0.1,2026-03-17T10:26:57Z,2026-03-17T10:33:57Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23189682854,MZ-CI,completed,cancelled,2026-03-17T10:26:50Z,2026-03-17T10:26:54Z,4,0.1,0,0.0,3,0.1,2026-03-17T10:26:53Z,2026-03-17T10:26:53Z,copilot/add-retry-analyzer-for-tests,pull_request,6124,mz-autotest+pe-autotest
23186982196,MZ-CI,completed,success,2026-03-17T09:17:50Z,2026-03-17T11:16:33Z,7123,118.7,7085,118.1,37,0.6,2026-03-17T09:18:27Z,2026-03-17T11:16:32Z,feat/gradle931,pull_request,6127,mz-autotest+pe-autotest
23186830374,MZ-CI,completed,cancelled,2026-03-17T09:13:54Z,2026-03-17T09:18:23Z,269,4.5,242,4.0,27,0.5,2026-03-17T09:14:21Z,2026-03-17T09:18:23Z,feat/gradle931,pull_request,6127,mz-autotest+pe-autotest
23186830340,MZ-CI,completed,cancelled,2026-03-17T09:13:53Z,2026-03-17T09:13:55Z,2,0.0,0,0.0,0,0.0,,,feat/gradle931,pull_request,6127,mz-autotest+pe-autotest
